"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDEX_TYPE","COICOP_1999","TYPE_OF_TRANSFORMATION","FREQUENCY","SCALE","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025"
"IMF.STA:CPI(5.0.0)","DEU.HICP.CP09.POP_PCH_PA_PT.A","OBS_VALUE","Germany","Harmonised index of consumer prices (HICP)","Recreation and culture","Period average, Period-over-period percent change","Annual","Units","0.6352567496029645","5.207785376117833","0.4666666666667","1.9907100199071","1.797332465842485","0.09586961732044423","-0.4469630457338336","1.539324941874352","5.700750098697232","5.931127212967836","2.891192440589549","1.52148584744012"
"IMF.STA:CPI(5.0.0)","DEU.HICP.CP03.IX.A","OBS_VALUE","Germany","Harmonised index of consumer prices (HICP)","Clothing and footwear","Index","Annual","Units","99.35","100","100.5833333333333","102.0666666666667","102.35","104.0833333333333","103.25","105.0833333333334","107.6833333333334","112.1833333333333","115.5833333333333","116.4083333333333"
"IMF.STA:CPI(5.0.0)","DEU.HICP.CP02.POP_PCH_PA_PT.A","OBS_VALUE","Germany","Harmonised index of consumer prices (HICP)","Alcoholic beverages, tobacco and narcotics","Period average, Period-over-period percent change","Annual","Units","3.032974783988718","2.704090364538781","2.249625062489584","2.526075619295925","3.234779844221936","2.41743013318956","2.382921145606285","2.555066079295154","4.975658648339003","8.811293732524154","4.399874647445864","3.067779312001009"
"IMF.STA:CPI(5.0.0)","DEU.HICP.CP09.YOY_PCH_PA_PT.A","OBS_VALUE","Germany","Harmonised index of consumer prices (HICP)","Recreation and culture","Period average, Year-over-year (YOY) percent change","Annual","Units","0.6352567496029645","5.207785376117833","0.4666666666667","1.9907100199071","1.797332465842485","0.09586961732044423","-0.4469630457338336","1.539324941874352","5.700750098697232","5.931127212967836","2.891192440589549","1.52148584744012"
"IMF.STA:CPI(5.0.0)","DEU.HICP.CP05.POP_PCH_PA_PT.A","OBS_VALUE","Germany","Harmonised index of consumer prices (HICP)","Furnishings, household equipment and routine household maintenance","Period average, Period-over-period percent change","Annual","Units","0.379075056861218","0.7217186975495671","0.5999000166637892","0.4638065264204409","0.7831821929101734","0.8016359918200736","0.1622981416863101","2.341408085554434","6.982267257758079","6.519165310048872","0.3195554011809379","0.00000000000008309673845301577"
"IMF.STA:CPI(5.0.0)","DEU.HICP.CP06.YOY_PCH_PA_PT.A","OBS_VALUE","Germany","Harmonised index of consumer prices (HICP)","Health","Period average, Year-over-year (YOY) percent change","Annual","Units","2.015222279882377","1.738024586689292","1.4083333333333","1.594214808119024","1.124322575426644","1.11182210846271","0.6645043904754369","0.4636542239685028","1.37672090112644","2.9475308641975","2.72073152450916","2.670558190441356"
"IMF.STA:CPI(5.0.0)","DEU.HICP.CP06.IX.A","OBS_VALUE","Germany","Harmonised index of consumer prices (HICP)","Health","Index","Annual","Units","98.29166666666665","100","101.4083333333333","103.025","104.1833333333333","105.3416666666667","106.0416666666667","106.5333333333333","108","111.1833333333333","114.2083333333334","117.2583333333333"
"IMF.STA:CPI(5.0.0)","DEU.HICP.CP08.POP_PCH_PA_PT.A","OBS_VALUE","Germany","Harmonised index of consumer prices (HICP)","Communication","Period average, Period-over-period percent change","Annual","Units","-1.275593110172214","-1.242696074397136","-1.01666666666668","-0.6735140596059674","-0.6865570435667061","-0.7851839207988528","-1.815053763440877","-0.1314175573856667","-0.0438634967979472","0.1930840793399895","-0.7095304835318852","-0.8469342743713843"
"IMF.STA:CPI(5.0.0)","DEU.HICP.CP05.IX.A","OBS_VALUE","Germany","Harmonised index of consumer prices (HICP)","Furnishings, household equipment and routine household maintenance","Index","Annual","Units","99.29999999999998","100.0166666666667","100.6166666666666","101.0833333333333","101.875","102.6916666666667","102.8583333333334","105.2666666666666","112.6166666666666","119.9583333333333","120.3416666666666","120.3416666666667"
"IMF.STA:CPI(5.0.0)","DEU.HICP.CP08.IX.A","OBS_VALUE","Germany","Harmonised index of consumer prices (HICP)","Communication","Index","Annual","Units","101.2583333333333","100","98.98333333333332","98.31666666666668","97.64166666666668","96.875","95.11666666666665","94.99166666666665","94.95","95.13333333333332","94.45833333333332","93.65833333333335"
"IMF.STA:CPI(5.0.0)","DEU.HICP.CP12.POP_PCH_PA_PT.A","OBS_VALUE","Germany","Harmonised index of consumer prices (HICP)","Miscellaneous goods and services","Period average, Period-over-period percent change","Annual","Units","1.703475432289009","1.010015991919821","1.816515290392501","-0.0572878304280874","1.187356698329578","2.282107307598932","1.883060368700119","3.315989749165145","2.675886951292783","6.456808199121525","6.195846513547024","5.523538172634823"
"IMF.STA:CPI(5.0.0)","DEU.HICP.CP10.IX.A","OBS_VALUE","Germany","Harmonised index of consumer prices (HICP)","Education","Index","Annual","Units","100.8083333333334","99.99166666666668","101.4666666666666","102.3","102.8583333333333","101.4916666666667","100.725","102.1833333333333","104.225","108.1916666666667","113.6166666666667","119.05"
"IMF.STA:CPI(5.0.0)","DEU.HICP.CP06.POP_PCH_PA_PT.A","OBS_VALUE","Germany","Harmonised index of consumer prices (HICP)","Health","Period average, Period-over-period percent change","Annual","Units","2.015222279882377","1.738024586689292","1.4083333333333","1.594214808119024","1.124322575426644","1.11182210846271","0.6645043904754369","0.4636542239685028","1.37672090112644","2.9475308641975","2.72073152450916","2.670558190441356"
"IMF.STA:CPI(5.0.0)","DEU.HICP.CP03.POP_PCH_PA_PT.A","OBS_VALUE","Germany","Harmonised index of consumer prices (HICP)","Clothing and footwear","Period average, Period-over-period percent change","Annual","Units","1.016776817488561","0.6542526421741319","0.5833333333333","1.474730737365435","0.2775963422599281","1.693535254844455","-0.8006405124098962","1.775625504439128","2.47422680412371","4.178919671877323","3.030753231317784","0.7137707281903391"
"IMF.STA:CPI(5.0.0)","DEU.HICP.CP08.YOY_PCH_PA_PT.A","OBS_VALUE","Germany","Harmonised index of consumer prices (HICP)","Communication","Period average, Year-over-year (YOY) percent change","Annual","Units","-1.275593110172214","-1.242696074397136","-1.01666666666668","-0.6735140596059674","-0.6865570435667061","-0.7851839207988528","-1.815053763440877","-0.1314175573856667","-0.0438634967979472","0.1930840793399895","-0.7095304835318852","-0.8469342743713843"
"IMF.STA:CPI(5.0.0)","DEU.HICP.CP04.YOY_PCH_PA_PT.A","OBS_VALUE","Germany","Harmonised index of consumer prices (HICP)","Housing, water, electricity, gas and other fuels","Period average, Year-over-year (YOY) percent change","Annual","Units","0.5968169761273212","-1.120632827949888","-0.7499999999999801","1.486146095717884","2.002151071399057","2.043961391840376","0.4212701693029488","2.619914516384326","13.86810644041647","5.967621757095468","0.7223216568652005","1.053500031731904"
"IMF.STA:CPI(5.0.0)","DEU.HICP.CP01.POP_PCH_PA_PT.A","OBS_VALUE","Germany","Harmonised index of consumer prices (HICP)","Food and non-alcoholic beverages","Period average, Period-over-period percent change","Annual","Units","0.9313351960037389","0.6459189665296266","0.9584930821803102","2.790390489556809","2.337161673761046","1.232145660021944","2.263741375300474","3.085437040406277","12.56802470951614","12.66087410988437","2.325311684546269","2.618157089425366"
"IMF.STA:CPI(5.0.0)","DEU.HICP.CP01.YOY_PCH_PA_PT.A","OBS_VALUE","Germany","Harmonised index of consumer prices (HICP)","Food and non-alcoholic beverages","Period average, Year-over-year (YOY) percent change","Annual","Units","0.9313351960037389","0.6459189665296266","0.9584930821803102","2.790390489556809","2.337161673761046","1.232145660021944","2.263741375300474","3.085437040406277","12.56802470951614","12.66087410988437","2.325311684546269","2.618157089425366"
"IMF.STA:CPI(5.0.0)","DEU.HICP.CP09.IX.A","OBS_VALUE","Germany","Harmonised index of consumer prices (HICP)","Recreation and culture","Index","Annual","Units","95.05","100","100.4666666666667","102.4666666666667","104.3083333333333","104.4083333333333","103.9416666666667","105.5416666666666","111.5583333333333","118.175","121.5916666666667","123.4416666666666"
"IMF.STA:CPI(5.0.0)","DEU.HICP.CP12.YOY_PCH_PA_PT.A","OBS_VALUE","Germany","Harmonised index of consumer prices (HICP)","Miscellaneous goods and services","Period average, Year-over-year (YOY) percent change","Annual","Units","1.703475432289009","1.010015991919821","1.816515290392501","-0.0572878304280874","1.187356698329578","2.282107307598932","1.883060368700119","3.315989749165145","2.675886951292783","6.456808199121525","6.195846513547024","5.523538172634823"
"IMF.STA:CPI(5.0.0)","DEU.HICP.CP10.POP_PCH_PA_PT.A","OBS_VALUE","Germany","Harmonised index of consumer prices (HICP)","Education","Period average, Period-over-period percent change","Annual","Units","-2.372689855540215","-0.810118211126778","1.475122926910496","0.8212877792379112","0.5457803844900293","-1.32868832536654","-0.7553986369981441","1.447836518573641","1.998042733648704","3.805868713520461","5.014249403065546","4.782162241455155"
"IMF.STA:CPI(5.0.0)","DEU.HICP.CP01.IX.A","OBS_VALUE","Germany","Harmonised index of consumer prices (HICP)","Food and non-alcoholic beverages","Index","Annual","Units","99.34166666666668","99.98333333333332","100.9416666666666","103.7583333333334","106.1833333333333","107.4916666666666","109.925","113.3166666666666","127.5583333333333","143.7083333333333","147.05","150.9"
"IMF.STA:CPI(5.0.0)","DEU.HICP.CP12.IX.A","OBS_VALUE","Germany","Harmonised index of consumer prices (HICP)","Miscellaneous goods and services","Index","Annual","Units","99.00833333333335","100.0083333333333","101.825","101.7666666666666","102.975","105.325","107.3083333333334","110.8666666666667","113.8333333333333","121.1833333333333","128.6916666666667","135.8"
"IMF.STA:CPI(5.0.0)","DEU.HICP.CP10.YOY_PCH_PA_PT.A","OBS_VALUE","Germany","Harmonised index of consumer prices (HICP)","Education","Period average, Year-over-year (YOY) percent change","Annual","Units","-2.372689855540215","-0.810118211126778","1.475122926910496","0.8212877792379112","0.5457803844900293","-1.32868832536654","-0.7553986369981441","1.447836518573641","1.998042733648704","3.805868713520461","5.014249403065546","4.782162241455155"
"IMF.STA:CPI(5.0.0)","DEU.HICP.CP02.IX.A","OBS_VALUE","Germany","Harmonised index of consumer prices (HICP)","Alcoholic beverages, tobacco and narcotics","Index","Annual","Units","97.38333333333335","100.0166666666667","102.2666666666667","104.85","108.2416666666667","110.8583333333333","113.5","116.4","122.1916666666666","132.9583333333334","138.8083333333333","143.0666666666667"
"IMF.STA:CPI(5.0.0)","DEU.HICP.CP02.YOY_PCH_PA_PT.A","OBS_VALUE","Germany","Harmonised index of consumer prices (HICP)","Alcoholic beverages, tobacco and narcotics","Period average, Year-over-year (YOY) percent change","Annual","Units","3.032974783988718","2.704090364538781","2.249625062489584","2.526075619295925","3.234779844221936","2.41743013318956","2.382921145606285","2.555066079295154","4.975658648339003","8.811293732524154","4.399874647445864","3.067779312001009"
"IMF.STA:CPI(5.0.0)","DEU.HICP.CP11.YOY_PCH_PA_PT.A","OBS_VALUE","Germany","Harmonised index of consumer prices (HICP)","Restaurants and hotels","Period average, Year-over-year (YOY) percent change","Annual","Units","2.130446171308813","2.598956997520698","1.949837513540539","2.018798528810855","2.235218714949527","2.750568137293315","2.104942037827852","2.644158948311923","7.371561635860898","8.342934598441263","6.11785312148122","3.731431266210872"
"IMF.STA:CPI(5.0.0)","DEU.HICP.CP05.YOY_PCH_PA_PT.A","OBS_VALUE","Germany","Harmonised index of consumer prices (HICP)","Furnishings, household equipment and routine household maintenance","Period average, Year-over-year (YOY) percent change","Annual","Units","0.379075056861218","0.7217186975495671","0.5999000166637892","0.4638065264204409","0.7831821929101734","0.8016359918200736","0.1622981416863101","2.341408085554434","6.982267257758079","6.519165310048872","0.3195554011809379","0.00000000000008309673845301577"
"IMF.STA:CPI(5.0.0)","DEU.HICP.CP07.YOY_PCH_PA_PT.A","OBS_VALUE","Germany","Harmonised index of consumer prices (HICP)","Transport","Period average, Year-over-year (YOY) percent change","Annual","Units","-0.1476983671123985","-1.388774755526402","-0.81666666666668","2.823054948748191","3.268507926131588","1.242285171704448","-1.789761625634982","8.538914531274802","11.12984822934233","2.606056607508109","0.8101851851851852","1.970914657481822"
"IMF.STA:CPI(5.0.0)","DEU.HICP.CP04.POP_PCH_PA_PT.A","OBS_VALUE","Germany","Harmonised index of consumer prices (HICP)","Housing, water, electricity, gas and other fuels","Period average, Period-over-period percent change","Annual","Units","0.5968169761273212","-1.120632827949888","-0.7499999999999801","1.486146095717884","2.002151071399057","2.043961391840376","0.4212701693029488","2.619914516384326","13.86810644041647","5.967621757095468","0.7223216568652005","1.053500031731904"
"IMF.STA:CPI(5.0.0)","DEU.HICP.CP07.POP_PCH_PA_PT.A","OBS_VALUE","Germany","Harmonised index of consumer prices (HICP)","Transport","Period average, Period-over-period percent change","Annual","Units","-0.1476983671123985","-1.388774755526402","-0.81666666666668","2.823054948748191","3.268507926131588","1.242285171704448","-1.789761625634982","8.538914531274802","11.12984822934233","2.606056607508109","0.8101851851851852","1.970914657481822"
"IMF.STA:CPI(5.0.0)","DEU.HICP.CP11.IX.A","OBS_VALUE","Germany","Harmonised index of consumer prices (HICP)","Restaurants and hotels","Index","Annual","Units","97.475","100.0083333333333","101.9583333333333","104.0166666666667","106.3416666666667","109.2666666666667","111.5666666666666","114.5166666666666","122.9583333333333","133.2166666666667","141.3666666666666","146.6416666666667"
"IMF.STA:CPI(5.0.0)","DEU.HICP.CP11.POP_PCH_PA_PT.A","OBS_VALUE","Germany","Harmonised index of consumer prices (HICP)","Restaurants and hotels","Period average, Period-over-period percent change","Annual","Units","2.130446171308813","2.598956997520698","1.949837513540539","2.018798528810855","2.235218714949527","2.750568137293315","2.104942037827852","2.644158948311923","7.371561635860898","8.342934598441263","6.11785312148122","3.731431266210872"
"IMF.STA:CPI(5.0.0)","DEU.HICP.CP03.YOY_PCH_PA_PT.A","OBS_VALUE","Germany","Harmonised index of consumer prices (HICP)","Clothing and footwear","Period average, Year-over-year (YOY) percent change","Annual","Units","1.016776817488561","0.6542526421741319","0.5833333333333","1.474730737365435","0.2775963422599281","1.693535254844455","-0.8006405124098962","1.775625504439128","2.47422680412371","4.178919671877323","3.030753231317784","0.7137707281903391"
"IMF.STA:CPI(5.0.0)","DEU.HICP.CP07.IX.A","OBS_VALUE","Germany","Harmonised index of consumer prices (HICP)","Transport","Index","Annual","Units","101.4083333333334","100","99.18333333333332","101.9833333333334","105.3166666666666","106.625","104.7166666666667","113.6583333333333","126.3083333333333","129.6","130.65","133.225"
